,Open,High,Low,Close,Volume
2026-07-01 11:40:00-04:00,430.1900024414063,430.8699951171875,429.7099914550781,430.5299987792969,457261
2026-07-01 11:45:00-04:00,430.4700012207031,430.9400024414063,428.5899963378906,428.9280090332031,409768
2026-07-01 11:50:00-04:00,428.9450073242188,429.4500122070313,428.75,428.8200073242188,290346
2026-07-01 11:55:00-04:00,428.80999755859375,428.9299926757813,427.93011474609375,428.4299926757813,330302
2026-07-01 12:00:00-04:00,428.4100036621094,428.6700134277344,427.2999877929688,427.3599853515625,343838
2026-07-01 12:05:00-04:00,427.3500061035156,428.2699890136719,427.1799926757813,427.7999877929688,391673
2026-07-01 12:10:00-04:00,427.8500061035156,428.2699890136719,427.5,428.1723937988281,238818
2026-07-01 12:15:00-04:00,428.1499938964844,428.4417114257813,427.6300964355469,427.93499755859375,273190
2026-07-01 12:20:00-04:00,427.9450073242188,428.2900085449219,427.2101135253906,428.0566101074219,260972
2026-07-01 12:25:00-04:00,428.0350036621094,428.75,427.7999877929688,428.0,225001
2026-07-01 12:30:00-04:00,427.989990234375,428.3999938964844,427.3999938964844,427.5549926757813,218436
2026-07-01 12:35:00-04:00,427.5350036621094,428.0899963378906,427.010009765625,427.6050109863281,270458
2026-07-01 12:40:00-04:00,427.6050109863281,427.8999938964844,427.1200866699219,427.5,165555
2026-07-01 12:45:00-04:00,427.5,427.7000122070313,426.80999755859375,426.9200134277344,231018
2026-07-01 12:50:00-04:00,426.95989990234375,427.2799987792969,425.6900024414063,426.1600036621094,330689
2026-07-01 12:55:00-04:00,426.1600036621094,426.8999938964844,425.989990234375,426.68499755859375,284421
2026-07-01 13:00:00-04:00,426.6449890136719,427.0799865722656,425.8299865722656,426.0899963378906,278407
2026-07-01 13:05:00-04:00,426.0899963378906,427.0,425.4599914550781,426.8699951171875,296271
2026-07-01 13:10:00-04:00,426.93499755859375,427.6700134277344,426.4299926757813,427.4299926757813,282493
2026-07-01 13:15:00-04:00,427.364990234375,427.6788024902344,426.5,426.6799926757813,287633
2026-07-01 13:20:00-04:00,426.739990234375,427.2499084472656,426.60009765625,427.2000122070313,169539
2026-07-01 13:25:00-04:00,427.1950073242188,427.3900146484375,426.3700866699219,426.4849853515625,204960
2026-07-01 13:30:00-04:00,426.4849853515625,426.760009765625,425.2000122070313,425.2528076171875,345401
2026-07-01 13:35:00-04:00,425.3200073242188,425.8200073242188,425.010009765625,425.68499755859375,327312
2026-07-01 13:40:00-04:00,425.7300109863281,426.1899108886719,425.6400146484375,425.7699890136719,234302
2026-07-01 13:45:00-04:00,425.7699890136719,425.7900085449219,425.0899963378906,425.3500061035156,224109
2026-07-01 13:50:00-04:00,425.3900146484375,426.3399963378906,425.3900146484375,426.0650024414063,243649
